leadId,businessName,vertical,website,phone,email,subject,message,smsMessage,ctaUrl,messageKind,followupStage,status,emailStatus,smsStatus,lastError,smsLastError,createdAtUtc
"node-12653491379","Truong Orthodontist","dentist","","+1-858-484-4707","drtruong@post.harvard.edu","Truong Orthodontist: 48-hour no-call lead follow-up setup","Hi Truong Orthodontist team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12653491379&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Truong Orthodontist, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12653491379&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12653491379&vertical=dentist","initial","0","sent","sent","pending","","","2026-03-08T02:36:47.591Z"
"node-10848062330","The Beauty Bungalow","med_spa","","+1 619 566 8101","Brittany.duckworth89@gmail.com","The Beauty Bungalow: 48-hour no-call lead follow-up setup","Hi The Beauty Bungalow team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-10848062330&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi The Beauty Bungalow, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-10848062330&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-10848062330&vertical=med-spa","initial","0","sent","sent","pending","","","2026-03-08T02:36:47.591Z"
"node-6311883429","Ace Contractors Plumbing, Heating, And Air","plumber","https://www.plumbing-heating-air-experts.com/","+1 858 480 6618","","Ace Contractors Plumbing, Heating, And Air: 48-hour no-call lead follow-up setup","Hi Ace Contractors Plumbing, Heating, And Air team,

I build automated lead-response systems for plumber businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6311883429&vertical=plumber
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Ace Contractors Plumbing, Heating, And Air, I can deploy a no-call lead follow-up setup for plumber in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6311883429&vertical=plumber","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6311883429&vertical=plumber","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.591Z"
"node-9270946571","Anderson Plumbing, Heating & Air","plumber","https://www.andersonplumbingheatingandair.com","+1-619-866-4996","","Anderson Plumbing, Heating & Air: 48-hour no-call lead follow-up setup","Hi Anderson Plumbing, Heating & Air team,

I build automated lead-response systems for plumber businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9270946571&vertical=plumber
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Anderson Plumbing, Heating & Air, I can deploy a no-call lead follow-up setup for plumber in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9270946571&vertical=plumber","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9270946571&vertical=plumber","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-8855566586","Bright Now! Dental","dentist","https://www.brightnow.com/dentist-near-me/el-cajon-dentist/51050","+1-619-212-7959","","Bright Now! Dental: 48-hour no-call lead follow-up setup","Hi Bright Now! Dental team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-8855566586&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Bright Now! Dental, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-8855566586&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-8855566586&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-12145134201","Carmel Valley Dentist Office","dentist","https://www.carmelvalleydentistoffice.com","+1 858-251-1407","","Carmel Valley Dentist Office: 48-hour no-call lead follow-up setup","Hi Carmel Valley Dentist Office team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12145134201&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Carmel Valley Dentist Office, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12145134201&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12145134201&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-5870511642","Chula Vista Smiles","dentist","https://chulavista-smiles.com/","+1-619-427-1315","","Chula Vista Smiles: 48-hour no-call lead follow-up setup","Hi Chula Vista Smiles team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5870511642&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Chula Vista Smiles, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5870511642&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5870511642&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-9411532272","Collins Pacific Plumbing, Inc.","plumber","https://www.collinspacific.com/","+1-858-361-4140","","Collins Pacific Plumbing, Inc.: 48-hour no-call lead follow-up setup","Hi Collins Pacific Plumbing, Inc. team,

I build automated lead-response systems for plumber businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9411532272&vertical=plumber
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Collins Pacific Plumbing, Inc., I can deploy a no-call lead follow-up setup for plumber in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9411532272&vertical=plumber","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9411532272&vertical=plumber","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-12128842939","Convoy Dental","dentist","https://www.convoydental.com","+1 858-223-9632;+1 858-569-1100","","Convoy Dental: 48-hour no-call lead follow-up setup","Hi Convoy Dental team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12128842939&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Convoy Dental, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12128842939&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12128842939&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-9968736672","El Cajon Family Dental","dentist","http://elcajonfamilydental.com/","+1 619 466 1292","","El Cajon Family Dental: 48-hour no-call lead follow-up setup","Hi El Cajon Family Dental team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9968736672&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi El Cajon Family Dental, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9968736672&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9968736672&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-6321267779","Estrella Dental Implant & Cosmetic Center","dentist","https://www.estrelladental.com/","+1-619-397-4111","","Estrella Dental Implant & Cosmetic Center: 48-hour no-call lead follow-up setup","Hi Estrella Dental Implant & Cosmetic Center team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6321267779&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Estrella Dental Implant & Cosmetic Center, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6321267779&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6321267779&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
